0.000000	0.000000	0.000000
0.000000	0.000000	1.047198
0.000000	0.000000	2.094395
0.000000	0.000000	3.141593
0.000000	0.000000	4.188790
0.000000	0.000000	5.235988
0.000000	0.523599	0.000000
0.000000	0.523599	1.047198
0.000000	0.523599	2.094395
0.000000	0.523599	3.141593
0.000000	0.523599	4.188790
0.000000	0.523599	5.235988
0.000000	1.047198	0.000000
0.000000	1.047198	1.047198
0.000000	1.047198	2.094395
0.000000	1.047198	3.141593
0.000000	1.047198	4.188790
0.000000	1.047198	5.235988
0.000000	1.570796	0.000000
0.000000	1.570796	1.047198
0.000000	1.570796	2.094395
0.000000	1.570796	3.141593
0.000000	1.570796	4.188790
0.000000	1.570796	5.235988
0.000000	2.094395	0.000000
0.000000	2.094395	1.047198
0.000000	2.094395	2.094395
0.000000	2.094395	3.141593
0.000000	2.094395	4.188790
0.000000	2.094395	5.235988
0.000000	2.617994	0.000000
0.000000	2.617994	1.047198
0.000000	2.617994	2.094395
0.000000	2.617994	3.141593
0.000000	2.617994	4.188790
0.000000	2.617994	5.235988
0.000000	3.141593	0.000000
0.000000	3.141593	1.047198
0.000000	3.141593	2.094395
0.000000	3.141593	3.141593
0.000000	3.141593	4.188790
0.000000	3.141593	5.235988
0.115568	0.000000	0.000000
0.115568	0.000000	1.047198
0.115568	0.000000	2.094395
0.115568	0.000000	3.141593
0.115568	0.000000	4.188790
0.115568	0.000000	5.235988
0.116128	0.523599	0.000000
0.115862	0.523599	1.047198
0.114957	0.523599	2.094395
0.115951	0.523599	3.141593
0.115620	0.523599	4.188790
0.114892	0.523599	5.235988
0.117136	1.047198	0.000000
0.116295	1.047198	1.047198
0.113692	1.047198	2.094395
0.116830	1.047198	3.141593
0.115877	1.047198	4.188790
0.113580	1.047198	5.235988
0.117631	1.570796	0.000000
0.116500	1.570796	1.047198
0.113057	1.570796	2.094395
0.117278	1.570796	3.141593
0.116017	1.570796	4.188790
0.112927	1.570796	5.235988
0.117136	2.094395	0.000000
0.116295	2.094395	1.047198
0.113692	2.094395	2.094395
0.116830	2.094395	3.141593
0.115877	2.094395	4.188790
0.113580	2.094395	5.235988
0.116128	2.617994	0.000000
0.115862	2.617994	1.047198
0.114957	2.617994	2.094395
0.115951	2.617994	3.141593
0.115620	2.617994	4.188790
0.114892	2.617994	5.235988
0.115568	3.141593	0.000000
0.115568	3.141593	1.047198
0.115568	3.141593	2.094395
0.115568	3.141593	3.141593
0.115568	3.141593	4.188790
0.115568	3.141593	5.235988
0.238401	0.000000	0.000000
0.238401	0.000000	1.047198
0.238401	0.000000	2.094395
0.238401	0.000000	3.141593
0.238401	0.000000	4.188790
0.238401	0.000000	5.235988
0.243159	0.523599	0.000000
0.241423	0.523599	1.047198
0.234120	0.523599	2.094395
0.240598	0.523599	3.141593
0.237924	0.523599	4.188790
0.233182	0.523599	5.235988
0.251051	1.047198	0.000000
0.245249	1.047198	1.047198
0.224963	1.047198	2.094395
0.246614	1.047198	3.141593
0.239189	1.047198	4.188790
0.223339	1.047198	5.235988
0.254871	1.570796	0.000000
0.246991	1.570796	1.047198
0.220339	1.570796	2.094395
0.249748	1.570796	3.141593
0.239993	1.570796	4.188790
0.218464	1.570796	5.235988
0.251051	2.094395	0.000000
0.245249	2.094395	1.047198
0.224963	2.094395	2.094395
0.246614	2.094395	3.141593
0.239189	2.094395	4.188790
0.223339	2.094395	5.235988
0.243159	2.617994	0.000000
0.241423	2.617994	1.047198
0.234120	2.617994	2.094395
0.240598	2.617994	3.141593
0.237924	2.617994	4.188790
0.233182	2.617994	5.235988
0.238401	3.141593	0.000000
0.238401	3.141593	1.047198
0.238401	3.141593	2.094395
0.238401	3.141593	3.141593
0.238401	3.141593	4.188790
0.238401	3.141593	5.235988
0.370663	0.000000	0.000000
0.370663	0.000000	1.047198
0.370663	0.000000	2.094395
0.370663	0.000000	3.141593
0.370663	0.000000	4.188790
0.370663	0.000000	5.235988
0.386410	0.523599	0.000000
0.381923	0.523599	1.047198
0.358674	0.523599	2.094395
0.375417	0.523599	3.141593
0.366907	0.523599	4.188790
0.354650	0.523599	5.235988
0.410933	1.047198	0.000000
0.394923	1.047198	1.047198
0.332143	1.047198	2.094395
0.391893	1.047198	3.141593
0.368914	1.047198	4.188790
0.325174	1.047198	5.235988
0.422656	1.570796	0.000000
0.400687	1.570796	1.047198
0.318680	1.570796	2.094395
0.400670	1.570796	3.141593
0.370654	1.570796	4.188790
0.310633	1.570796	5.235988
0.410933	2.094395	0.000000
0.394923	2.094395	1.047198
0.332143	2.094395	2.094395
0.391893	2.094395	3.141593
0.368914	2.094395	4.188790
0.325174	2.094395	5.235988
