-10.000000	0.000000
-9.900000	0.000000
-9.799999	0.000000
-9.699999	-0.000000
-9.599998	0.000000
-9.499998	0.000000
-9.399998	0.000000
-9.299997	0.000000
-9.199997	-0.000000
-9.099997	0.000000
-8.999996	0.000000
-8.899996	0.000000
-8.799995	-0.000000
-8.699995	0.000000
-8.599995	0.000000
-8.499994	-0.000000
-8.399994	-0.000000
-8.299994	0.000000
-8.199993	0.000000
-8.099993	0.000000
-7.999993	-0.000000
-7.899993	-0.000000
-7.799993	0.000000
-7.699993	0.000000
-7.599993	0.000000
-7.499993	-0.000000
-7.399993	-0.000000
-7.299994	0.000000
-7.199994	0.000000
-7.099994	0.000000
-6.999994	-0.000000
-6.899994	-0.000000
-6.799994	0.000000
-6.699994	0.000000
-6.599994	0.000000
-6.499994	0.000000
-6.399994	-0.000000
-6.299994	-0.000000
-6.199995	0.000000
-6.099995	0.000000
-5.999995	0.000000
-5.899995	0.000000
-5.799995	-0.000000
-5.699995	-0.000000
-5.599995	-0.000000
-5.499995	0.000000
-5.399995	0.000000
-5.299995	0.000000
-5.199996	-0.000000
-5.099996	-0.000000
-4.999996	-0.000000
-4.899996	0.000000
-4.799996	0.000000
-4.699996	0.000000
-4.599996	0.000000
-4.499996	-0.000000
-4.399996	-0.000000
-4.299996	-0.000000
-4.199996	0.000001
-4.099997	0.000002
-3.999997	0.000005
-3.899997	0.000008
-3.799997	0.000016
-3.699997	0.000031
-3.599997	0.000061
-3.499997	0.000115
-3.399997	0.000213
-3.299997	0.000384
-3.199997	0.000675
-3.099998	0.001163
-2.999998	0.001958
-2.899998	0.003226
-2.799998	0.005197
-2.699998	0.008186
-2.599998	0.012606
-2.499998	0.018973
-2.399998	0.027911
-2.299998	0.040128
-2.199998	0.056381
-2.099998	0.077409
-1.999998	0.103845
-1.899998	0.136116
-1.799998	0.174326
-1.699998	0.218158
-1.599998	0.266807
-1.499998	0.318965
-1.399998	0.372873
-1.299998	0.426464
-1.199998	0.477553
-1.099998	0.524089
-0.999998	0.564403
-0.899998	0.597421
-0.799998	0.622781
-0.699998	0.640850
-0.599998	0.652607
-0.499998	0.659434
-0.399998	0.662842
-0.299998	0.664215
-0.199998	0.664609
-0.099998	0.664669
0.000002	0.664670
0.100002	0.664671
0.200002	0.664731
0.300002	0.665125
0.400002	0.666498
0.500002	0.669907
0.600002	0.676734
0.700002	0.688491
0.800002	0.706561
0.900002	0.731921
1.000002	0.764938
1.100002	0.805253
1.200002	0.851789
1.300002	0.902878
1.400002	0.956469
1.500002	1.010378
1.600002	1.062535
1.700002	1.111184
1.800002	1.155016
1.900002	1.193226
2.000002	1.225496
2.100002	1.251933
2.200002	1.272960
2.300002	1.289213
2.400002	1.301430
2.500002	1.310368
2.600002	1.316735
2.700001	1.321154
2.800001	1.324144
2.900001	1.326115
3.000001	1.327383
3.100001	1.328178
3.200001	1.328665
3.300001	1.328956
3.400001	1.329127
3.500001	1.329225
3.600001	1.329280
3.700001	1.329309
3.800000	1.329324
3.900000	1.329332
4.000000	1.329336
4.100000	1.329338
4.200000	1.329340
4.300000	1.329340
4.400000	1.329341
4.500000	1.329341
4.600000	1.329340
4.700000	1.329340
4.800000	1.329340
4.900000	1.329340
5.000000	1.329341
5.099999	1.329341
5.199999	1.329340
5.299999	1.329340
5.399999	1.329340
5.499999	1.329340
5.599999	1.329341
5.699999	1.329341
5.799999	1.329341
5.899999	1.329340
5.999999	1.329340
6.099998	1.329340
6.199998	1.329340
6.299998	1.329341
6.399998	1.329341
6.499998	1.329340
6.599998	1.329340
6.699998	1.329340
6.799998	1.329340
6.899998	1.329341
6.999998	1.329341
7.099998	1.329340
7.199997	1.329340
7.299997	1.329340
7.399997	1.329340
7.499997	1.329341
7.599997	1.329340
7.699997	1.329340
7.799997	1.329340
7.899997	1.329340
7.999997	1.329341
8.099997	1.329340
8.199997	1.329340
8.299997	1.329340
8.399998	1.329341
8.499998	1.329340
8.599998	1.329340
8.699999	1.329340
8.799999	1.329340
8.900000	1.329340
9.000000	1.329340
9.100000	1.329340
9.200001	1.329340
9.300001	1.329340
9.400002	1.329340
9.500002	1.329340
9.600002	1.329340
9.700003	1.329340
9.800003	1.329340
9.900003	1.329340
