-1.000000	0.000000
-0.900000	0.028971
-0.800000	0.059552
-0.700000	0.092065
-0.600000	0.126530
-0.500000	0.162744
-0.400000	0.200331
-0.300000	0.238769
-0.200000	0.277391
-0.100000	0.315360
0.000000	0.351616
0.100000	0.384805
0.200000	0.413172
0.300000	0.434438
0.400000	0.445642
0.500000	0.442969
0.600000	0.421540
0.700000	0.375187
0.800000	0.296196
0.900000	0.175024
